1,???????,20,?????? ???????,0,0,0,0,1269000500,???? ??? ????,"? 50,000.00","? 85,121.81","? 80,000.00","? 73,451.98","? 80,000.00","? 20,899.76","? 35,000.00","? 59,034.01","? 60,000.00","? 52,029.00"
1,???????,20,?????? ???????,0,0,0,0,1269000640,?????? ??? ????,"? 70,000.00","? 56,879.00","? 50,000.00","? 53,747.00","? 55,000.00","? 51,004.00","? 55,000.00","? 55,072.00","? 60,000.00","? 13,590.00"
1,???????,20,?????? ???????,0,0,0,0,1269000690,?????? ?????,"? 30,000.00","? 30,455.08","? 30,000.00","? 168,091.57","? 50,000.00","? 42,325.04","? 40,000.00","? 24,559.78","? 30,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,10,????? ?????,1311000420,??'?????-???? ???? ????,"? 550,000.00","? 574,955.47","? 650,000.00","? 589,540.75","? 750,000.00","? 588,408.31","? 850,000.00","? 877,009.20","? 800,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,10,????? ?????,1311000920,???? ????? ??????,"? 1,800,000.00","? 1,136,270.10","? 1,500,000.00","? 1,320,415.55","? 1,700,000.00","? 1,702,858.56","? 1,500,000.00","? 1,406,650.39","? 1,500,000.00","? 208,389.62"
1,???????,30,?????? ????????,10,?????,10,????? ?????,1311000922,?.?????-??.????? ?????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 180,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,10,????? ?????,1311100490,?????-????,"? 5,000.00","? 11,280.00","? 5,000.00","? 14,395.00","? 5,000.00","? 21,290.00","? 20,000.00","? 14,550.00","? 10,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,20,????,1312203410,??? ?????-??? ?????? ??,? 0.00,"? 19,000.00","? 21,000.00","? 12,000.00","? 12,000.00","? 22,000.00","? 26,000.00","? 35,000.00","? 24,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,20,????,1312210410,??? ????? ???-?????,"? 2,300,000.00","? 2,323,702.85","? 2,700,000.00","? 2,768,840.96","? 2,760,000.00","? 2,879,580.28","? 2,350,000.00","? 2,119,649.70","? 220,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,20,????,1312210790,???.?'?-???? ????????,? 0.00,? 0.00,? 0.00,"? 37,155.00",? 0.00,"? 32,331.00",? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,20,????,1312210920,?????? ???'? ????,"? 160,000.00","? 255,450.96","? 200,000.00","? 305,277.83","? 200,000.00","? 325,791.95","? 360,000.00","? 357,658.46","? 264,000.00","? 50,707.62"
1,???????,30,?????? ????????,10,?????,20,????,1312210922,?????? ????????-????,"? 50,000.00","? 75,895.57","? 10,000.00","? 52,403.05","? 47,000.00","? 50,086.30","? 14,000.00","? 67,540.97","? 176,000.00","? 27,966.85"
1,???????,30,?????? ????????,10,?????,20,????,1312210923,????? ??'? ??'?,? 0.00,"? 32,366.49",? 0.00,"? 24,366.80",? 0.00,"? 8,011.02",? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,20,????,1312210940,???? ?????? ????-?.??????,? 0.00,? 0.00,? 0.00,"? 15,430.00",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,20,????,1312310420,???? ?????? ???????,? 0.00,"? 30,541.00",? 0.00,"? 98,555.00","? 10,000.00",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,20,????,1312310920,???'? ???'?-????,"? 7,650,000.00","? 8,286,776.62","? 8,900,000.00","? 8,912,148.68","? 8,300,000.00","? 8,626,232.11","? 10,358,000.00","? 11,020,576.39","? 16,241,000.00","? 2,705,288.02"
1,???????,30,?????? ????????,10,?????,30,??????,1312410410,??????? ?????-??????,? 0.00,"? 3,527.60",? 0.00,? 0.00,? 0.00,"? 2,152.40",? 0.00,"? 6,288.26",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,30,??????,1312410930,??????? ?????-??????,"? 3,000,000.00","? 3,326,030.00","? 3,000,000.00","? 4,122,783.00","? 4,500,000.00","? 4,201,450.00","? 5,700,000.00","? 5,524,727.00","? 5,000,000.00","? 2,140,175.00"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313211420,?????-?.?????-???'?,"? 1,600,000.00","? 1,495,967.60","? 1,732,000.00","? 1,467,731.75","? 1,635,000.00","? 1,302,298.31","? 810,000.00","? 733,533.38","? 834,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313211421,????? ?.?????-???'?,? 0.00,"? 75,175.00",? 0.00,"? 85,756.30",? 0.00,"? 76,804.00",? 0.00,"? 21,649.50",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313211920,"?????,???????-???'?","? 660,000.00","? 635,852.72","? 660,000.00","? 732,007.82","? 730,000.00","? 704,093.20","? 456,000.00","? 480,867.31","? 450,000.00","? 77,327.32"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313211921,?.????-?.?????-???'?,"? 50,000.00","? 122,244.39","? 50,000.00","? 73,538.05","? 50,000.00","? 78,852.65","? 40,000.00","? 205,042.92","? 100,000.00","? 11,377.82"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313211922,?????? ???????-??? ????,"? 260,000.00","? 356,110.52","? 360,000.00","? 576,046.32","? 600,000.00","? 624,529.51","? 430,000.00","? 566,898.48","? 694,000.00","? 108,621.23"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313211923,?.????-?????? ?????-???,"? 260,000.00","? 215,056.18","? 180,000.00","? 175,924.49","? 130,000.00","? 60,421.86","? 80,000.00","?-18,458.88",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313211924,"?.?????-???.???????-???""?",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 25,030.23","? 40,000.00","? 41,286.27"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212420,?????-??.?????-??? 2 ?',"? 970,000.00","? 918,960.75","? 1,050,000.00","? 936,510.48","? 1,020,000.00","? 971,375.63","? 1,130,000.00","? 991,190.07","? 1,123,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212421,????? ??.?????-??? 2 ?',? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 44,933.00",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212920,"?????,???????-??? 2 ?'?","? 495,000.00","? 489,608.25","? 500,000.00","? 514,955.75","? 504,000.00","? 552,786.45","? 550,000.00","? 600,320.70","? 600,000.00","? 93,774.24"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212921,?.????-?.?????-??? 2 ?',"? 20,000.00","? 75,356.60","? 30,000.00","? 47,333.30","? 40,000.00","? 36,712.20","? 40,000.00","? 62,600.00","? 35,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212922,?????? ???????-??? 2 ?',"? 470,000.00","? 437,979.48","? 453,000.00","? 543,971.30","? 495,000.00","? 651,531.96","? 612,000.00","? 640,048.48","? 580,000.00","? 90,642.54"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212923,?.????-?.?????-??? 2 ?',"? 80,000.00","? 51,287.50","? 50,000.00","? 33,091.82","? 30,000.00","? 72,111.36","? 40,000.00","? 48,516.20","? 40,000.00","? 4,760.00"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212924,"?.?????-???.???????-?""?",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 12,185.41",? 0.00,"? 18,875.09"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313212940,???? ?????? ?'?-?.?????,? 0.00,"? 16,200.00",? 0.00,"? 11,570.00",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313213430,???.??????-?????? ?????,? 0.00,"? 243,352.00","? 278,000.00","? 196,719.00","? 110,000.00","? 210,185.00","? 205,000.00","? 259,722.00","? 130,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313213920,"?????,???????-?'? ?????","? 467,000.00","? 488,890.06","? 500,000.00","? 535,490.47","? 520,000.00","? 583,711.85","? 580,000.00","? 630,046.53","? 640,000.00","? 99,384.72"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313213921,?.????-???? ?????-?????,"? 80,000.00","? 84,370.80","? 60,000.00","? 54,014.31","? 50,000.00","? 89,734.07","? 90,000.00","? 119,247.55","? 90,000.00","? 4,416.00"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313213922,?.????-??????-?'? ?????,"? 520,000.00","? 515,167.19","? 507,000.00","? 617,723.15","? 540,000.00","? 638,460.82","? 473,000.00","? 555,920.87","? 646,000.00","? 105,624.79"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313213923,?.????-???'???'?-?????,"? 110,000.00","? 228,031.00","? 207,000.00","? 185,850.00","? 240,000.00","? 110,880.00","? 110,000.00","? 38,610.00","? 130,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313213924,?.?????-???.???????-?????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 19,386.40",? 0.00,"? 31,646.10"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313214420,?????-?.?????-????,"? 190,000.00","? 198,701.72","? 315,000.00","? 247,295.96","? 343,000.00","? 301,030.71","? 307,000.00","? 434,925.95","? 475,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313214920,"?????,???????-????","? 155,000.00","? 192,969.24","? 180,000.00","? 250,103.79","? 240,000.00","? 290,897.04","? 280,000.00","? 361,839.61","? 360,000.00","? 62,516.16"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313214921,?.????-?.?????-????,"? 10,000.00","? 20,878.10","? 10,000.00","? 7,514.75","? 10,000.00","? 19,998.25",? 0.00,"? 38,898.10",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313214922,?????? ????????-??? ???,? 0.00,"? 23,685.10","? 70,000.00","? 98,048.44","? 71,000.00","? 184,180.79","? 180,000.00","? 221,438.28","? 245,000.00","? 38,454.41"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313214924,?.?????-???.???????-????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 11,797.10",? 0.00,"? 18,811.50"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313215420,?????-?.?????-????? ????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 139,557.50","? 836,000.00","? 689,179.65","? 753,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313215421,????? ?.?????-????? ????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 65,243.00",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313215920,"?????,???????-????? ????",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 128,972.50","? 420,000.00","? 398,235.01","? 395,000.00","? 68,396.48"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313215921,?.????-?.?????-????? ????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 12,374.80",? 0.00,"? 57,004.70",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313215922,?????? ?????-????? ????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 55,099.76","? 153,000.00","? 159,506.17","? 116,000.00","? 18,353.24"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313215923,?.????-?????? ?????-????? ????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 20,000.00",? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313215924,?.?????-???.???????-????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 24,315.44",? 0.00,"? 40,165.06"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313220430,???? ???.????-???? ???,"? 420,000.00","? 585,629.00","? 450,000.00","? 513,059.00","? 600,000.00","? 666,450.00","? 500,000.00","? 483,365.00","? 600,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313220431,?????? ????? ?????? ???,"? 324,000.00","? 102,645.12",? 0.00,? 0.00,? 0.00,"? 4,030.00",? 0.00,"? 39,922.00",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313220790,??????? ?????? ?????,"? 5,000.00",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313220921,???? ????? ???.?????,"? 120,000.00","? 79,749.00",? 0.00,"? 92,152.00",? 0.00,"? 88,789.00",? 0.00,"? 5,510.00",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313220922,?????? ????????-??? ???,"? 150,000.00","? 140,669.72","? 150,000.00","? 161,163.75","? 170,000.00","? 194,384.10","? 247,000.00","? 269,833.32","? 312,000.00","? 35,457.98"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313221420,?????-?.?????-?.????,"? 2,000.00","? 2,414.20",? 0.00,"? 3,099.10","? 2,000.00","? 3,752.60","? 2,000.00","? 3,476.30","? 2,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313221920,????? ???????-??? ?.???,"? 190,000.00","? 214,957.80","? 220,000.00","? 230,171.10","? 230,000.00","? 216,138.86","? 230,000.00","? 268,331.76","? 230,000.00","? 38,309.96"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313221921,?.????-?.?????-?.????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"?-13,027.00",? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313221924,?.?????-???.???????-?.????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 20,178.00"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313222420,???.?????-?.?????-?? ?',"? 2,000.00","? 3,278.50","? 2,000.00","? 4,523.60","? 2,000.00","? 5,792.10","? 2,000.00","? 5,329.40","? 2,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313400420,"??????? ?????-??""? ?????? ????????",? 0.00,? 0.00,? 0.00,"? 28,837.50","? 1,000.00","? 33,512.50","? 1,000.00",? 0.00,"? 1,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313400430,"??????? ??????-?""? ??????-???????",? 0.00,? 0.00,? 0.00,? 0.00,"? 1,000.00","? 5,200.00","? 1,000.00","? 9,200.00","? 1,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313400920,"?????,???????-??""? ?????? ????????",? 0.00,? 0.00,? 0.00,? 0.00,"? 1,000.00","? 32,302.71","? 1,000.00","? 25,698.00","? 1,000.00","? 4,014.20"
1,???????,30,?????? ????????,10,?????,40,????? ?????,1313400923,"?.????-???.??""?-?""? ??????-???????",? 0.00,? 0.00,? 0.00,? 0.00,"? 1,000.00",? 0.00,"? 1,000.00","? 65,205.00","? 1,000.00",? 0.00
,,,,,,,"????? ????? ??""?",,,"? 7,610,000.00","? 8,015,187.54","? 8,014,000.00","? 8,424,203.30","? 8,366,000.00","? 9,133,925.09","? 8,827,000.00","? 9,675,543.94","? 9,626,000.00","? 1,032,393.11"
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317100920,??'? ?????? ???'?-?.???,"? 150,000.00","? 149,665.56","? 150,000.00","? 157,242.61","? 150,000.00","? 164,952.47","? 170,000.00","? 170,083.16","? 170,000.00","? 11,044.42"
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317100980,????? ?????? ?????-????,"? 1,200,000.00","? 1,278,838.24","? 1,200,000.00","? 1,168,713.84","? 1,300,000.00","? 1,103,072.04","? 1,200,000.00","? 1,179,726.48","? 1,300,000.00",? 37.14
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317300790,???.??'?-???????? ?????,"? 40,000.00","? 51,001.00","? 25,000.00","? 15,833.00","? 25,000.00","? 5,018.00","? 25,000.00","? 13,440.00","? 12,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317300920,??'? ?????? ????????,"? 706,000.00","? 827,178.32","? 760,000.00","? 749,157.32","? 700,000.00","? 762,331.00","? 880,000.00","? 924,256.63","? 1,000,000.00","? 155,101.94"
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317400940,?????? ???-???? ???????,? 0.00,? 0.00,? 0.00,"? 30,988.00",? 0.00,"? 31,619.00",? 0.00,"? 4,546.00",? 0.00,? 0.00
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317700920,??'?-???.???? ?????,"? 90,000.00","? 101,342.53","? 100,000.00","? 106,978.87","? 92,000.00","? 128,392.66","? 120,000.00","? 117,920.48","? 130,000.00","? 9,613.00"
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317700921,????? ????-?.????,"? 69,000.00","? 175,944.69","? 70,000.00","? 206,253.72","? 113,000.00","? 60,196.00","? 112,000.00","? 162,206.00","? 160,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317700922,????????? ??'?-?.?????,"? 110,000.00","? 74,802.24","? 100,000.00","? 111,901.99","? 110,000.00","? 111,371.48","? 110,000.00","? 122,189.31","? 120,000.00",? 0.00
1,???????,30,?????? ????????,10,?????,50,????? ????? ??????,1317800920,????? ???????-?????,"? 21,300,000.00","? 21,598,273.18","? 17,570,000.00","? 21,431,531.52","? 21,000,000.00","? 20,802,720.75","? 26,400,000.00","? 26,054,501.40","? 21,600,000.00","? 3,145,134.54"
,,,,,"????? ??""?",,,,,"? 46,790,000.00","? 48,348,029.96","? 44,975,000.00","? 50,676,115.79","? 50,140,000.00","? 50,763,790.42","? 59,022,000.00","? 59,854,063.77","? 58,533,000.00","? 9,485,851.26"
1,???????,30,?????? ????????,20,?????,0,0,1322000920,"?.??????,?.???,???.?.????? ?????","? 80,000.00","? 212,249.00","? 80,000.00","? 72,328.00","? 80,000.00","? 381,341.00","? 260,000.00","? 253,999.00","? 190,000.00",? 0.00
,,,,,,,"????? ????? ?????? ??""?",,,"? 23,665,000.00","? 24,257,045.76","? 19,975,000.00","? 23,978,600.87","? 23,490,000.00","? 23,169,673.40","? 29,017,000.00","? 28,748,869.46","? 24,492,000.00","? 3,320,931.04"
,,,,,,,"????? ????? ?????? ??""? ??""?",,,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,20,?????,0,0,1322000980,???? ?????? ?????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 75,000.00","? 75,000.00",? 0.00,? 0.00
1,???????,30,?????? ????????,20,?????,0,0,1323000920,?????? ????????,"? 90,000.00","? 115,000.00","? 110,000.00","? 207,000.00","? 200,000.00","? 265,000.00","? 265,000.00","? 322,000.00","? 265,000.00",? 0.00
,,,,,"????? ??""?",,,,,"? 170,000.00","? 327,249.00","? 190,000.00","? 279,328.00","? 280,000.00","? 646,341.00","? 600,000.00","? 650,999.00","? 455,000.00",? 0.00
1,???????,30,?????? ????????,30,??????,0,0,1332300490,??? ?????-???.??????,"? 270,000.00","? 358,669.35","? 356,000.00","? 373,331.00","? 406,000.00","? 222,171.00","? 310,000.00","? 279,459.00","? 310,000.00","? 12,583.00"
,,,,,,,"0 ??""?",,,"? 90,000.00","? 115,000.00","? 110,000.00","? 207,000.00","? 200,000.00","? 265,000.00","? 340,000.00","? 397,000.00","? 265,000.00",? 0.00
,,,,,,,"0 ??""? ??""?",,,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,30,??????,0,0,1336000490,??? ???? ?????-????.,"? 60,000.00","? 48,998.47","? 60,000.00","? 16,262.19","? 60,000.00","? 6,776.75","? 60,000.00","? 83,734.43",? 0.00,? 0.00
1,???????,30,?????? ????????,30,??????,0,0,1336000790,???.??'? ????? ?????,"? 25,000.00","? 1,115.85","? 5,000.00",? 0.00,"? 5,000.00",? 0.00,? 0.00,"? 36,952.24","? 60,000.00",? 0.00
1,???????,30,?????? ????????,30,??????,0,0,1336000940,???.?.??????-????? ????,"? 50,000.00","? 50,148.00","? 50,000.00","? 57,736.00","? 50,000.00","? 46,000.00","? 57,000.00","? 46,000.00","? 46,000.00",? 0.00
,,,,,"?????? ??""?",,,,,"? 405,000.00","? 458,931.67","? 471,000.00","? 447,329.19","? 521,000.00","? 274,947.75","? 427,000.00","? 446,145.67","? 416,000.00","? 12,583.00"
1,???????,30,?????? ????????,40,?????,0,0,1341000930,??? ?????????-?????-???,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
,,,,,,,"0 ??""?",,,"? 135,000.00","? 100,262.32","? 115,000.00","? 73,998.19","? 115,000.00","? 52,776.75","? 117,000.00","? 166,686.67","? 106,000.00",? 0.00
,,,,,,,"0 ??""? ??""?",,,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1341000980,??????? ??????-?????,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 120,000.00","? 30,000.00",? 0.00,? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1341001930,??? ????? ?????.??'?,"? 630,000.00","? 633,647.00","? 625,000.00","? 689,854.00","? 730,000.00","? 654,337.00","? 722,000.00","? 786,955.00","? 867,000.00",? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1341002930,?????? ???????-??.,? 0.00,? 0.00,? 0.00,? 0.00,"? 2,000.00",? 0.00,"? 2,000.00",? 0.00,"? 1,000.00",? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1341003930,?'? ?????? ??????-??.,"? 38,000.00","? 35,431.00","? 36,000.00","? 25,448.00","? 26,000.00","? 26,306.00","? 26,000.00","? 30,360.00","? 31,000.00",? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1341004930,?????? ????????-??.,? 0.00,"? 1,416.00",? 0.00,? 644.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1341005930,?????? ????? ??????,? 0.00,? 0.00,? 0.00,"? 16,500.00",? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1342000420,????? ????-??????? ????,? 0.00,? 622.74,? 0.00,? 0.00,? 0.00,? 0.00,? 0.00,"? 6,400.00",? 0.00,? 0.00
1,???????,30,?????? ????????,40,?????,0,0,1342201930,?????? ????? ?????,"? 24,000.00","? 6,982.00","? 9,000.00",? 0.00,? 0.00,? 0.00,"? 1,000.00","? 46,678.00","? 52,000.00",? 0.00
